municipality_code,municipality_name,criterion__rural_female_share,diagnostic__age_female_coverage_fraction,diagnostic__female_15_29_share_age_covered,diagnostic__female_30_59_share_age_covered,diagnostic__female_60_plus_share_age_covered,socio__race_share_branca,socio__race_share_preta,socio__race_share_parda,socio__race_share_amarela,socio__race_share_indigena,diagnostic__race_ignored_share,socio__female_literacy_rate_15plus,socio__household_per_capita_income_mean_brl
1506559,Santa Luzia do Pará,0.4482349451201424,0.9074458617620884,0.2594529802767789,0.3820420616759289,0.1224801133267952,0.1653902798232695,0.0759450171821305,0.7213549337260677,0.0011782032400589,0.0361315660284732,0.0,0.857,685.08
1506583,Santa Maria das Barreiras,0.4793036750483559,0.8487427466150871,0.250835612275904,0.3886356730477058,0.0925250683682771,0.2164612037708484,0.1023688663282571,0.6735557167029248,0.0015711868503746,0.0060430263475948,0.0,0.9064,1175.42
1506609,Santa Maria do Pará,0.2913360583473591,0.9562394806443856,0.2420585030592573,0.4232671192691308,0.1248847540021792,0.1976526965562053,0.059088693957115,0.7248213125406108,0.0023960363872644,0.0160412605588044,0.0,0.8706,793.59
1506708,Santana do Araguaia,0.1869242010292903,0.8273714975538471,0.2624788818921824,0.376363077868223,0.0969897097220089,0.2150680282602659,0.1330330422978434,0.6448030111375066,0.0025915527720359,0.0044735137136334,3.085181871471323e-05,0.9097,1137.95
1506807,Santarém,0.1909627651683726,0.9519774514167038,0.2683255210930487,0.3794442505235863,0.112932582028523,0.1690777304468853,0.072265636767869,0.725479149971983,0.0011718914750167,0.0319393146995559,6.627663868989161e-05,0.9588,1024.3
1506906,Santarém Novo,0.6770869117141876,0.9257986946066644,0.2589981447124304,0.3814471243042671,0.1410018552875695,0.1415958142576847,0.0626226291693917,0.7936559843034663,0.0014715500327011,0.000654022236756,0.0,0.8916,743.73
1507003,Santo Antônio do Tauá,0.3230421137143274,0.9843077147653456,0.2409906569776064,0.3997478866973157,0.1268723120272875,0.1860456647609336,0.0704635665125086,0.7402498088197808,0.0018207639925712,0.0014201959142056,0.0,0.9231,697.67
1507102,São Caetano de Odivelas,0.4327005511328842,0.8815676668707899,0.2324256737982773,0.396776882467352,0.1483745484856904,0.172746909876395,0.0570022800912036,0.7691707668306732,0.000720028801152,0.000360014400576,0.0,0.9245,611.22
1507151,São Domingos do Araguaia,0.2774349083895853,0.967695274831244,0.2539113104135526,0.3795714997508719,0.1218734429496761,0.1853783424995259,0.1044945951071496,0.7059074530627726,0.0014697515645742,0.0027024464251849,4.741134079271762e-05,0.8576999999999999,922.63
1507201,São Domingos do Capim,0.6792181069958848,0.9532235939643348,0.2713340048927903,0.3388257303209094,0.1012375881421787,0.1164743945880584,0.1018333932481453,0.7809732344194255,0.0004902120984345,0.0002287656459361,0.0,0.8622,520.37
1507300,São Félix do Xingu,0.3734845009502588,0.7863555934202766,0.2650220851737644,0.4009084090340862,0.0738394866238853,0.1839401999449692,0.0940413953346173,0.6836344736922559,0.0011006145097679,0.0372833165183894,0.0,0.9116,980.71
1507409,São Francisco do Pará,0.4780892759934676,0.9670658682634732,0.2330424992963692,0.4078243737686462,0.143118491415705,0.170202766214583,0.0549885860077883,0.7717872968980798,0.0014099637437894,0.0016113871357593,0.0,0.9117,681.98
1507458,São Geraldo do Araguaia,0.2769499708648963,0.919503870806626,0.2565634618866558,0.3750678978815861,0.1099040376606916,0.1865182436611008,0.1237682951968666,0.6695938981653268,0.0009894867037724,0.0190888476602762,4.1228612657184085e-05,0.8913,852.58
1507466,São João da Ponta,0.7923471768548763,0.9104059729351376,0.2147616606868272,0.3798052280881599,0.1619682214249103,0.0968397291196388,0.028216704288939,0.8742663656884876,0.000451467268623,0.0002257336343115,0.0,0.9248,566.06
1507474,São João de Pirabas,0.3564948659156614,0.984149137673213,0.2407820097244732,0.3806726094003241,0.1413087520259319,0.1704770651070617,0.047803180434047,0.7810914012277056,0.0004350137754362,0.0001933394557494,0.0,0.8692,624.11
1507508,São João do Araguaia,0.5829934107310951,0.9010040790712268,0.2350687793835974,0.3675779209472401,0.1238028904753613,0.1473946135831381,0.135465456674473,0.7143588992974239,0.0009514051522248,0.00182962529274,0.0,0.8283,684.94
1507607,São Miguel do Guamá,0.2695375397865568,0.9125631904137802,0.2663520722199425,0.3761592121460812,0.1129667624128026,0.1087079820017393,0.1065905395697054,0.7832079252845313,0.0008507581200136,0.0006238892880099,1.890573600030249e-05,0.8976000000000001,739.47
1507706,São Sebastião da Boa Vista,0.5487250284229332,0.9624817281143414,0.2917651029362132,0.3326864664191697,0.0853864326695916,0.1961548960730023,0.0611472916585422,0.7406309714152011,0.0011699099169363,0.0008969309363179,0.0,0.911,541.45
1507755,Sapucaia,0.1653351858284126,0.9388676623827718,0.2878283388827229,0.3625601183869774,0.0854605993340732,0.1879596374208996,0.0747391824867453,0.7350778176842825,0.0013682230203523,0.0008551393877201,0.0,0.8806999999999999,780.97
1507805,Senador José Porfírio,0.5760185812445563,0.864608535759218,0.2674054175061562,0.3558316543541526,0.0676068950078352,0.145685683912119,0.1180014174344436,0.698219347980156,0.0017274982282069,0.0363660524450744,0.0,0.875,627.7
1507904,Soure,0.0631321370309951,0.9603588907014682,0.250552063869543,0.3859351112621029,0.1325802615933412,0.1136175838704346,0.1841844323252355,0.7006279953726656,0.0004957858205255,0.0010742026111386,0.0,0.9584,728.05
1507953,Tailândia,0.1258805513016845,0.8571070583321732,0.2952603709839846,0.3641295520254686,0.064905954585323,0.185742071648297,0.1195011932186556,0.6914184817844482,0.0021381374753424,0.0011725270026071,2.758887064957996e-05,0.905,829.7
1507961,Terra Alta,0.4219086811679404,0.9349402312365276,0.2364284217145252,0.3875497799203521,0.1362397820163488,0.1727884615384615,0.0639423076923076,0.76125,0.001826923076923,0.0001923076923076,0.0,0.9137,729.04
1507979,Terra Santa,0.1175771971496437,0.8757287842798531,0.25225003082234,0.3653063740599186,0.1065220071507828,0.158396336918326,0.0339154509636886,0.8059312107336812,0.0003194547971462,0.0013843041209668,5.324246619103397e-05,0.9541,692.2
1508001,Tomé-Açu,0.3462792945155835,0.9164049287267456,0.2727063010809386,0.360664381755866,0.0855852886896915,0.1603610268550714,0.1154546127099208,0.708929496189983,0.0074276836576163,0.0078271805874084,0.0,0.9026,710.04
1508035,Tracuateua,0.625170998632011,0.9668802649578804,0.2475984808995457,0.376870950927098,0.1215280363392657,0.0898408812729498,0.0351809756950515,0.8740339220143382,0.0002797691904179,0.0006644518272425,0.0,0.8656999999999999,536.71
1508050,Trairão,0.3602105846494874,0.8631199778331948,0.269983948635634,0.361637239165329,0.0924558587479935,0.2032541661199317,0.0820102348773126,0.6917071250492062,0.0004592573153129,0.0225692166382364,0.0,0.8975,964.72
1508084,Tucumã,0.126465238480194,0.9299211802748584,0.2628633523499049,0.3966856832382505,0.0898125509372453,0.2726422250316055,0.0828318584070796,0.6419216182048041,0.001567635903919,0.0009860935524652,5.056890012642225e-05,0.9188,1120.97
1508100,Tucuruí,0.0544138050641692,0.931321540062435,0.260707635009311,0.3928305400372439,0.1109171322160149,0.2267320877050796,0.112632247606948,0.650833461108799,0.0009637920837622,0.0088165071298709,2.190436554005213e-05,0.9265,1124.55
1508126,Ulianópolis,0.2711882284689626,0.8682031538420969,0.2861134734540153,0.3929048718260235,0.0750212610861377,0.2333298219740861,0.0904613926050774,0.673970293900769,0.0012904245233329,0.0009217318023807,2.633519435373433e-05,0.905,718.62
1508159,Uruará,0.3800106121267667,0.9054073609570208,0.2669152903569526,0.3732019179541822,0.086893979754928,0.2181688782772395,0.1012213600257128,0.6780614353276092,0.0002525368474218,0.0022957895220166,0.0,0.8962,840.09
1508209,Vigia,0.2125009946685764,0.9613670724914458,0.2388362372221992,0.4084757687373256,0.1335099118486943,0.2149039974819011,0.0714510544538873,0.7126219704123387,0.0004721435316336,0.000491816178785,5.901794145420208e-05,0.9329,699.55
1508308,Viseu,0.4744825630847746,0.8932874964559115,0.2661773457647292,0.3313231501686173,0.1061297361634596,0.1155523751107476,0.0576739589722619,0.8252402371703128,0.0004089143324473,0.0011245144142302,0.0,0.857,515.8
1508357,Vitória do Xingu,0.4183066966054682,0.8416325452384097,0.2507846829880728,0.3794726930320151,0.0921217827997489,0.174921509579035,0.1067469725123342,0.6834753636188889,0.0015377715127827,0.0331261613378612,0.0001922214390978,0.8762000000000001,838.42
1508407,Xinguara,0.1115081929817891,0.9079192487548948,0.2585737615677735,0.3977220384406013,0.1004564297977471,0.2338494696840792,0.0932637589094965,0.6705235097271851,0.00130452044694,0.0010587412322991,0.0,0.9163,1187.19
