service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
health,1506583,Santa Maria das Barreiras,1.182451558901137e-05,38,6519.0,unbounded_no_decay
health,1506609,Santa Maria do Pará,1.1505745871805148e-05,56,12204.0,unbounded_no_decay
health,1506708,Santana do Araguaia,1.1824515589011368e-05,73,14754.0,unbounded_no_decay
health,1506807,Santarém,4.7005967211908074e-05,529,156731.0,unbounded_no_decay
health,1506906,Santarém Novo,1.182451558901137e-05,16,2457.0,unbounded_no_decay
health,1507003,Santo Antônio do Tauá,1.1824515589011371e-05,55,13411.0,unbounded_no_decay
health,1507102,São Caetano de Odivelas,1.148701667311706e-05,42,7848.0,unbounded_no_decay
health,1507151,São Domingos do Araguaia,1.182451558901137e-05,33,9615.0,unbounded_no_decay
health,1507201,São Domingos do Capim,1.1824515589011368e-05,44,10381.0,unbounded_no_decay
health,1507300,São Félix do Xingu,1.1072501619227162e-05,128,25504.0,unbounded_no_decay
health,1507409,São Francisco do Pará,1.1048020901714541e-05,27,6944.0,unbounded_no_decay
health,1507458,São Geraldo do Araguaia,1.13453041348048e-05,47,10931.0,unbounded_no_decay
health,1507466,São João da Ponta,1.0636745657281593e-05,18,2001.0,unbounded_no_decay
health,1507474,São João de Pirabas,1.182451558901137e-05,36,8770.0,unbounded_no_decay
health,1507508,São João do Araguaia,1.1824515589011371e-05,33,5932.0,unbounded_no_decay
health,1507607,São Miguel do Guamá,1.1824515589011371e-05,100,25115.0,unbounded_no_decay
health,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,unbounded_no_decay
health,1507755,Sapucaia,1.1824515589011368e-05,11,2879.0,unbounded_no_decay
health,1507805,Senador José Porfírio,8.526719255203485e-06,31,6913.0,unbounded_no_decay
health,1507904,Soure,0.0,32,12072.0,unbounded_no_decay
health,1507953,Tailândia,1.1824515589011371e-05,123,33966.0,unbounded_no_decay
health,1507961,Terra Alta,1.182451558901137e-05,23,4958.0,unbounded_no_decay
health,1507979,Terra Santa,0.0,25,8173.0,unbounded_no_decay
health,1508001,Tomé-Açu,1.182451558901137e-05,117,30224.0,unbounded_no_decay
health,1508035,Tracuateua,1.1824515589011371e-05,41,9773.0,unbounded_no_decay
health,1508050,Trairão,3.552524068350563e-05,31,6744.0,unbounded_no_decay
health,1508084,Tucumã,1.1824515589011368e-05,69,18469.0,unbounded_no_decay
health,1508100,Tucuruí,1.182451558901137e-05,158,44448.0,unbounded_no_decay
health,1508126,Ulianópolis,1.182451558901137e-05,50,17003.0,unbounded_no_decay
health,1508159,Uruará,3.552524068350563e-05,64,15110.0,unbounded_no_decay
health,1508209,Vigia,1.1824515589011371e-05,100,24110.0,unbounded_no_decay
health,1508308,Viseu,1.174328922632103e-05,113,24311.0,unbounded_no_decay
health,1508357,Vitória do Xingu,3.552524068350563e-05,36,6678.0,unbounded_no_decay
health,1508407,Xinguara,1.182451558901137e-05,92,25086.0,unbounded_no_decay
specialized_justice,1500107,Abaetetuba,1.7915932710623285e-06,189,61390.0,unbounded_no_decay
specialized_justice,1500131,Abel Figueiredo,1.7915932710623287e-06,11,2904.0,unbounded_no_decay
specialized_justice,1500206,Acará,1.7814898267027502e-06,128,21279.0,unbounded_no_decay
specialized_justice,1500347,Água Azul do Norte,1.7915932710623287e-06,38,7078.0,unbounded_no_decay
specialized_justice,1500404,Alenquer,0.0,64,24692.0,unbounded_no_decay
specialized_justice,1500503,Almeirim,0.0,44,12803.0,unbounded_no_decay
specialized_justice,1500602,Altamira,3.1209987108349255e-06,254,57798.0,unbounded_no_decay
specialized_justice,1500701,Anajás,0.0,11,6120.0,unbounded_no_decay
specialized_justice,1500800,Ananindeua,1.7915932710623287e-06,637,216395.0,unbounded_no_decay
specialized_justice,1500859,Anapu,1.7915932710623289e-06,42,11682.0,unbounded_no_decay
specialized_justice,1500909,Augusto Corrêa,1.791593271062329e-06,85,19652.0,unbounded_no_decay
specialized_justice,1500958,Aurora do Pará,1.7915932710623285e-06,40,9167.0,unbounded_no_decay
specialized_justice,1501006,Aveiro,1.2469794281947939e-06,24,4724.0,unbounded_no_decay
specialized_justice,1501105,Bagre,1.778924373447274e-07,18,6788.0,unbounded_no_decay
specialized_justice,1501204,Baião,1.7915932710623289e-06,61,20104.0,unbounded_no_decay
specialized_justice,1501253,Bannach,1.7915932710623287e-06,11,1582.0,unbounded_no_decay
specialized_justice,1501303,Barcarena,1.740508955003577e-06,238,57552.0,unbounded_no_decay
specialized_justice,1501402,Belém,1.7868868925327952e-06,1874,637628.0,unbounded_no_decay
specialized_justice,1501451,Belterra,3.2295673348641484e-06,43,7617.0,unbounded_no_decay
specialized_justice,1501501,Benevides,1.7915932710623289e-06,181,30532.0,unbounded_no_decay
specialized_justice,1501576,Bom Jesus do Tocantins,1.7915932710623287e-06,35,7433.0,unbounded_no_decay
specialized_justice,1501600,Bonito,1.7915932710623287e-06,26,5332.0,unbounded_no_decay
specialized_justice,1501709,Bragança,1.7632812769492183e-06,195,55750.0,unbounded_no_decay
specialized_justice,1501725,Brasil Novo,3.2295673348641484e-06,37,8590.0,unbounded_no_decay
specialized_justice,1501758,Brejo Grande do Araguaia,1.7915932710623287e-06,17,2980.0,unbounded_no_decay
specialized_justice,1501782,Breu Branco,1.7915932710623285e-06,79,20704.0,unbounded_no_decay
specialized_justice,1501808,Breves,0.0,64,28887.0,unbounded_no_decay
specialized_justice,1501907,Bujaru,1.7915932710623287e-06,39,7707.0,unbounded_no_decay
specialized_justice,1501956,Cachoeira do Piriá,1.7915932710623287e-06,46,8304.0,unbounded_no_decay
specialized_justice,1502004,Cachoeira do Arari,0.0,26,7539.0,unbounded_no_decay
specialized_justice,1502103,Cametá,1.7204417971310281e-06,139,42529.0,unbounded_no_decay
specialized_justice,1502152,Canaã dos Carajás,1.7915932710623289e-06,108,36539.0,unbounded_no_decay
specialized_justice,1502202,Capanema,1.7915932710623287e-06,118,35064.0,unbounded_no_decay
specialized_justice,1502301,Capitão Poço,1.7915932710623285e-06,132,25741.0,unbounded_no_decay
specialized_justice,1502400,Castanhal,1.7915932710623287e-06,340,97495.0,unbounded_no_decay
specialized_justice,1502509,Chaves,0.0,4,2317.0,unbounded_no_decay
specialized_justice,1502608,Colares,1.7915932710623283e-06,33,6118.0,unbounded_no_decay
specialized_justice,1502707,Conceição do Araguaia,1.7915932710623285e-06,79,20299.0,unbounded_no_decay
specialized_justice,1502756,Concórdia do Pará,1.7915932710623285e-06,66,12238.0,unbounded_no_decay
specialized_justice,1502764,Cumaru do Norte,1.7915932710623285e-06,20,4478.0,unbounded_no_decay
specialized_justice,1502772,Curionópolis,1.7915932710623289e-06,49,9754.0,unbounded_no_decay
specialized_justice,1502806,Curralinho,0.0,12,6588.0,unbounded_no_decay
specialized_justice,1502855,Curuá,0.0,27,4836.0,unbounded_no_decay
specialized_justice,1502905,Curuçá,1.6976213433923254e-06,87,19885.0,unbounded_no_decay
specialized_justice,1502939,Dom Eliseu,1.791593271062329e-06,69,29239.0,unbounded_no_decay
specialized_justice,1502954,Eldorado do Carajás,1.7915932710623287e-06,55,12850.0,unbounded_no_decay
specialized_justice,1503002,Faro,0.0,21,3965.0,unbounded_no_decay
specialized_justice,1503044,Floresta do Araguaia,1.7915932710623289e-06,31,7174.0,unbounded_no_decay
specialized_justice,1503077,Garrafão do Norte,1.7765155879339948e-06,52,10813.0,unbounded_no_decay
specialized_justice,1503093,Goianésia do Pará,1.7915932710623287e-06,50,11198.0,unbounded_no_decay
specialized_justice,1503101,Gurupá,0.0,14,6475.0,unbounded_no_decay
specialized_justice,1503200,Igarapé-Açu,1.7915932710623287e-06,61,16638.0,unbounded_no_decay
specialized_justice,1503309,Igarapé-Miri,1.7750611023437957e-06,52,16689.0,unbounded_no_decay
specialized_justice,1503408,Inhangapi,1.7915932710623285e-06,27,4748.0,unbounded_no_decay
specialized_justice,1503457,Ipixuna do Pará,1.7915932710623285e-06,63,11531.0,unbounded_no_decay
specialized_justice,1503507,Irituia,1.7915932710623287e-06,80,12734.0,unbounded_no_decay
specialized_justice,1503606,Itaituba,5.622740348358497e-07,202,58684.0,unbounded_no_decay
specialized_justice,1503705,Itupiranga,1.791593271062329e-06,94,19975.0,unbounded_no_decay
specialized_justice,1503754,Jacareacanga,0.0,23,5495.0,unbounded_no_decay
specialized_justice,1503804,Jacundá,1.7549103621544184e-06,86,18315.0,unbounded_no_decay
specialized_justice,1503903,Juruti,0.0,50,17868.0,unbounded_no_decay
specialized_justice,1504000,Limoeiro do Ajuru,1.6636808910688626e-06,11,4370.0,unbounded_no_decay
specialized_justice,1504059,Mãe do Rio,1.7915932710623287e-06,46,17225.0,unbounded_no_decay
specialized_justice,1504109,Magalhães Barata,1.7915932710623287e-06,20,3887.0,unbounded_no_decay
specialized_justice,1504208,Marabá,1.7915932710623287e-06,474,127275.0,unbounded_no_decay
specialized_justice,1504307,Maracanã,1.718129608607438e-06,81,12462.0,unbounded_no_decay
specialized_justice,1504406,Marapanim,1.7718077499830554e-06,77,12496.0,unbounded_no_decay
specialized_justice,1504422,Marituba,1.7915932710623287e-06,218,53590.0,unbounded_no_decay
specialized_justice,1504455,Medicilândia,3.2295673348641488e-06,33,7996.0,unbounded_no_decay
specialized_justice,1504505,Melgaço,0.0,9,4937.0,unbounded_no_decay
specialized_justice,1504604,Mocajuba,1.7915932710623287e-06,36,11153.0,unbounded_no_decay
specialized_justice,1504703,Moju,1.7878581912755412e-06,134,28780.0,unbounded_no_decay
specialized_justice,1504752,Mojuí dos Campos,3.147747850947323e-06,37,9118.0,unbounded_no_decay
specialized_justice,1504802,Monte Alegre,0.0,95,25730.0,unbounded_no_decay
specialized_justice,1504901,Muaná,0.0,25,10409.0,unbounded_no_decay
specialized_justice,1504950,Nova Esperança do Piriá,1.7915932710623287e-06,32,8302.0,unbounded_no_decay
specialized_justice,1504976,Nova Ipixuna,1.7915932710623289e-06,25,5349.0,unbounded_no_decay
specialized_justice,1505007,Nova Timboteua,1.7915932710623289e-06,31,5955.0,unbounded_no_decay
specialized_justice,1505031,Novo Progresso,3.229567334864148e-06,57,15730.0,unbounded_no_decay
specialized_justice,1505064,Novo Repartimento,1.7915932710623287e-06,93,21996.0,unbounded_no_decay
specialized_justice,1505106,Óbidos,0.0,74,18742.0,unbounded_no_decay
specialized_justice,1505205,Oeiras do Pará,5.330889969772576e-07,50,10899.0,unbounded_no_decay
specialized_justice,1505304,Oriximiná,0.0,65,25385.0,unbounded_no_decay
specialized_justice,1505403,Ourém,1.791593271062329e-06,47,8650.0,unbounded_no_decay
specialized_justice,1505437,Ourilândia do Norte,1.7915932710623283e-06,62,15106.0,unbounded_no_decay
specialized_justice,1505486,Pacajá,1.7915932710623289e-06,64,14166.0,unbounded_no_decay
specialized_justice,1505494,Palestina do Pará,1.7915932710623285e-06,13,2963.0,unbounded_no_decay
specialized_justice,1505502,Paragominas,1.7915932710623285e-06,198,51977.0,unbounded_no_decay
specialized_justice,1505536,Parauapebas,1.7915932710623287e-06,444,132408.0,unbounded_no_decay
specialized_justice,1505551,Pau D'Arco,1.7915932710623285e-06,13,2610.0,unbounded_no_decay
specialized_justice,1505601,Peixe-Boi,1.791593271062329e-06,22,4059.0,unbounded_no_decay
specialized_justice,1505635,Piçarra,1.791593271062329e-06,28,4910.0,unbounded_no_decay
specialized_justice,1505650,Placas,3.2295673348641488e-06,31,5696.0,unbounded_no_decay
specialized_justice,1505700,Ponta de Pedras,0.0,25,8042.0,unbounded_no_decay
specialized_justice,1505809,Portel,1.228928008229176e-08,29,15599.0,unbounded_no_decay
specialized_justice,1505908,Porto de Moz,9.140284909992872e-10,24,10600.0,unbounded_no_decay
specialized_justice,1506005,Prainha,8.548090532343564e-08,49,12430.0,unbounded_no_decay
specialized_justice,1506104,Primavera,1.7915932710623285e-06,21,5030.0,unbounded_no_decay
specialized_justice,1506112,Quatipuru,1.791593271062329e-06,23,5675.0,unbounded_no_decay
specialized_justice,1506138,Redenção,1.776507326354702e-06,162,42397.0,unbounded_no_decay
specialized_justice,1506161,Rio Maria,1.7915932710623283e-06,31,8402.0,unbounded_no_decay
specialized_justice,1506187,Rondon do Pará,1.7915932710623287e-06,62,22229.0,unbounded_no_decay
specialized_justice,1506195,Rurópolis,3.229567334864148e-06,53,15024.0,unbounded_no_decay
specialized_justice,1506203,Salinópolis,1.7915932710623287e-06,73,21950.0,unbounded_no_decay
specialized_justice,1506302,Salvaterra,0.0,55,10910.0,unbounded_no_decay
specialized_justice,1506351,Santa Bárbara do Pará,1.7915932710623287e-06,44,10013.0,unbounded_no_decay
specialized_justice,1506401,Santa Cruz do Arari,1.7915932710623287e-06,8,2852.0,unbounded_no_decay
specialized_justice,1506500,Santa Izabel do Pará,1.7915932710623289e-06,115,32345.0,unbounded_no_decay
specialized_justice,1506559,Santa Luzia do Pará,1.7915932710623285e-06,46,8898.0,unbounded_no_decay
specialized_justice,1506583,Santa Maria das Barreiras,1.7915932710623287e-06,38,6519.0,unbounded_no_decay
specialized_justice,1506609,Santa Maria do Pará,1.743294829061386e-06,56,12204.0,unbounded_no_decay
specialized_justice,1506708,Santana do Araguaia,1.7915932710623287e-06,73,14754.0,unbounded_no_decay
specialized_justice,1506807,Santarém,2.953614487319625e-06,529,156731.0,unbounded_no_decay
specialized_justice,1506906,Santarém Novo,1.7915932710623287e-06,16,2457.0,unbounded_no_decay
specialized_justice,1507003,Santo Antônio do Tauá,1.7915932710623287e-06,55,13411.0,unbounded_no_decay
specialized_justice,1507102,São Caetano de Odivelas,1.7404570716844028e-06,42,7848.0,unbounded_no_decay
specialized_justice,1507151,São Domingos do Araguaia,1.7915932710623287e-06,33,9615.0,unbounded_no_decay
specialized_justice,1507201,São Domingos do Capim,1.791593271062329e-06,44,10381.0,unbounded_no_decay
specialized_justice,1507300,São Félix do Xingu,1.6776517604889637e-06,128,25504.0,unbounded_no_decay
specialized_justice,1507409,São Francisco do Pará,1.6739425608658394e-06,27,6944.0,unbounded_no_decay
specialized_justice,1507458,São Geraldo do Araguaia,1.7189854749704238e-06,47,10931.0,unbounded_no_decay
specialized_justice,1507466,São João da Ponta,1.61162812989115e-06,18,2001.0,unbounded_no_decay
specialized_justice,1507474,São João de Pirabas,1.7915932710623289e-06,36,8770.0,unbounded_no_decay
specialized_justice,1507508,São João do Araguaia,1.7915932710623285e-06,33,5932.0,unbounded_no_decay
specialized_justice,1507607,São Miguel do Guamá,1.7915932710623289e-06,100,25115.0,unbounded_no_decay
specialized_justice,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,unbounded_no_decay
specialized_justice,1507755,Sapucaia,1.7915932710623287e-06,11,2879.0,unbounded_no_decay
specialized_justice,1507805,Senador José Porfírio,1.2919271598793157e-06,31,6913.0,unbounded_no_decay
specialized_justice,1507904,Soure,0.0,32,12072.0,unbounded_no_decay
specialized_justice,1507953,Tailândia,1.7915932710623287e-06,123,33966.0,unbounded_no_decay
specialized_justice,1507961,Terra Alta,1.7915932710623287e-06,23,4958.0,unbounded_no_decay
specialized_justice,1507979,Terra Santa,0.0,25,8173.0,unbounded_no_decay
specialized_justice,1508001,Tomé-Açu,1.7915932710623289e-06,117,30224.0,unbounded_no_decay
specialized_justice,1508035,Tracuateua,1.7915932710623285e-06,41,9773.0,unbounded_no_decay
specialized_justice,1508050,Trairão,3.2295673348641484e-06,31,6744.0,unbounded_no_decay
specialized_justice,1508084,Tucumã,1.7915932710623289e-06,69,18469.0,unbounded_no_decay
specialized_justice,1508100,Tucuruí,1.7915932710623289e-06,158,44448.0,unbounded_no_decay
specialized_justice,1508126,Ulianópolis,1.7915932710623287e-06,50,17003.0,unbounded_no_decay
specialized_justice,1508159,Uruará,3.229567334864148e-06,64,15110.0,unbounded_no_decay
specialized_justice,1508209,Vigia,1.7915932710623289e-06,100,24110.0,unbounded_no_decay
specialized_justice,1508308,Viseu,1.779286246412277e-06,113,24311.0,unbounded_no_decay
specialized_justice,1508357,Vitória do Xingu,3.229567334864148e-06,36,6678.0,unbounded_no_decay
specialized_justice,1508407,Xinguara,1.7915932710623285e-06,92,25086.0,unbounded_no_decay
specialized_security,1500107,Abaetetuba,5.733098467399452e-06,189,61390.0,unbounded_no_decay
specialized_security,1500131,Abel Figueiredo,5.733098467399453e-06,11,2904.0,unbounded_no_decay
specialized_security,1500206,Acará,5.7007674454488e-06,128,21279.0,unbounded_no_decay
specialized_security,1500347,Água Azul do Norte,5.733098467399451e-06,38,7078.0,unbounded_no_decay
specialized_security,1500404,Alenquer,0.0,64,24692.0,unbounded_no_decay
specialized_security,1500503,Almeirim,0.0,44,12803.0,unbounded_no_decay
specialized_security,1500602,Altamira,6.241997421669851e-06,254,57798.0,unbounded_no_decay
specialized_security,1500701,Anajás,0.0,11,6120.0,unbounded_no_decay
specialized_security,1500800,Ananindeua,5.733098467399453e-06,637,216395.0,unbounded_no_decay
specialized_security,1500859,Anapu,5.733098467399453e-06,42,11682.0,unbounded_no_decay
specialized_security,1500909,Augusto Corrêa,5.733098467399451e-06,85,19652.0,unbounded_no_decay
specialized_security,1500958,Aurora do Pará,5.733098467399452e-06,40,9167.0,unbounded_no_decay
specialized_security,1501006,Aveiro,4.0156170261679385e-06,24,4724.0,unbounded_no_decay
specialized_security,1501105,Bagre,5.692557995031277e-07,18,6788.0,unbounded_no_decay
specialized_security,1501204,Baião,5.733098467399453e-06,61,20104.0,unbounded_no_decay
specialized_security,1501253,Bannach,5.733098467399452e-06,11,1582.0,unbounded_no_decay
specialized_security,1501303,Barcarena,5.569628656011446e-06,238,57552.0,unbounded_no_decay
specialized_security,1501402,Belém,5.718038056104944e-06,1874,637628.0,unbounded_no_decay
specialized_security,1501451,Belterra,6.459134669728297e-06,43,7617.0,unbounded_no_decay
specialized_security,1501501,Benevides,5.733098467399451e-06,181,30532.0,unbounded_no_decay
specialized_security,1501576,Bom Jesus do Tocantins,5.733098467399451e-06,35,7433.0,unbounded_no_decay
specialized_security,1501600,Bonito,5.733098467399452e-06,26,5332.0,unbounded_no_decay
specialized_security,1501709,Bragança,5.642500086237498e-06,195,55750.0,unbounded_no_decay
specialized_security,1501725,Brasil Novo,6.459134669728297e-06,37,8590.0,unbounded_no_decay
specialized_security,1501758,Brejo Grande do Araguaia,5.733098467399452e-06,17,2980.0,unbounded_no_decay
specialized_security,1501782,Breu Branco,5.733098467399453e-06,79,20704.0,unbounded_no_decay
specialized_security,1501808,Breves,3.461764807698965e-05,64,28887.0,unbounded_no_decay
specialized_security,1501907,Bujaru,5.733098467399452e-06,39,7707.0,unbounded_no_decay
specialized_security,1501956,Cachoeira do Piriá,5.733098467399452e-06,46,8304.0,unbounded_no_decay
specialized_security,1502004,Cachoeira do Arari,0.0,26,7539.0,unbounded_no_decay
specialized_security,1502103,Cametá,5.505413750819291e-06,139,42529.0,unbounded_no_decay
specialized_security,1502152,Canaã dos Carajás,5.733098467399451e-06,108,36539.0,unbounded_no_decay
